,angry,sad,disgust,contempt,fear,neutral,surprise,happy,reason
MSP-PODCAST_1001_0269.wav,0,0.2,0,0,0,0.6,0.1,0.1,"Increased sadness and neutrality for concern, slight surprise."
MSP-PODCAST_1001_0280.wav,0,0,0,0,0,0.8,0,0.2,"Increased neutrality for reflective state, maintained happiness."
MSP-PODCAST_1001_0317.wav,0,0,0,0,0,0.3,0,0.7,Increased happiness for passion and thankfulness.
MSP-PODCAST_1002_0028.wav,0,0,0,0,0,0.2,0,0.8,Increased happiness due to thankfulness.
MSP-PODCAST_1002_0048.wav,0,0,0,0,0,0,0.25,0.75,Increased happiness and surprise for amusement.
MSP-PODCAST_1002_0049.wav,0,0,0,0,0,0.25,0.5,0.25,"Increased surprise and neutrality, decreased happiness for amusement."
MSP-PODCAST_1002_0386.wav,0,0,0,0,0,0.25,0.25,0.5,"Increased happiness for excitement, balanced with neutrality."
MSP-PODCAST_1002_0404.wav,0,0.4,0,0,0,0.6,0,0,Increased sadness and neutrality for concern.
MSP-PODCAST_1002_0473.wav,0,0,0,0,0,0.333333333,0.333333333,0.333333333,"Balanced distribution for mixed emotions of amusement, confusion, and curiosity."
MSP-PODCAST_1002_0522.wav,0,0,0,0,0,0,0.25,0.75,Increased happiness and surprise for amusement.
MSP-PODCAST_1002_0577.wav,0,0,0,0,0,0,0.4,0.6,Increased happiness and surprise for curiosity and fluster.
MSP-PODCAST_1002_0671.wav,0,0,0,0,0,0.65,0.1,0.25,Increased neutrality and happiness for curiosity and hopefulness.
MSP-PODCAST_1003_0009.wav,0,0,0,0.2,0,0.6,0,0.2,Increased neutrality and contempt for reflective thought.
MSP-PODCAST_1003_0173.wav,0,0,0,0,0,0.4,0.4,0.2,Increased surprise and neutrality for thankfulness.
MSP-PODCAST_1003_0216.wav,0,0,0,0,0,0.5,0.3,0.2,Increased neutral due to curiosity's contemplative nature.
MSP-PODCAST_1003_0296.wav,0,0.15,0,0.15,0,0.5,0,0.2,"Increased neutral for balanced reflection, decreased sad and contempt."
MSP-PODCAST_1003_0396.wav,0,0.2,0,0,0,0.55,0,0.25,Increased neutral and happy for reflective and confused mix.
MSP-PODCAST_1003_0417.wav,0,0.15,0,0,0,0.65,0.1,0.1,"Increased neutral for more reflective state, decreased sad."
MSP-PODCAST_1004_0051.wav,0,0,0,0,0,0,0.2,0.8,"Increased happy for excitement, added surprise."
MSP-PODCAST_1004_0066.wav,0,0,0,0,0,0.7,0,0.3,"Increased neutral for confusion, decreased happy."
MSP-PODCAST_1004_0072.wav,0,0.2,0,0,0,0.7,0,0.1,"Increased neutral for proud reflection, decreased happy."
MSP-PODCAST_1004_0130.wav,0,0,0,0,0,0.2,0.3,0.5,"Increased happy for amusement, adjusted neutral and surprise."
MSP-PODCAST_1004_0157.wav,0,0,0,0,0,0.9,0.1,0,"Increased neutral for thankfulness, decreased surprise."
MSP-PODCAST_1008_0057.wav,0,0.15,0,0,0,0.65,0.1,0.1,"Increased neutral for hopeful reflection, decreased sad."
MSP-PODCAST_1008_0078.wav,0,0,0,0,0,1,0,0,Maintained high neutral for pure thankfulness.
MSP-PODCAST_1009_0076.wav,0,0,0,0,0,0.7,0.1,0.2,"Increased neutral for hopeful state, adjusted happy."
MSP-PODCAST_1009_0090.wav,0,0,0,0,0,0.5,0.2,0.3,"Balanced neutral with reflective and surprise, increased happy."
MSP-PODCAST_1009_0120.wav,0,0,0,0,0,0.7,0.1,0.2,"Increased neutral for deep reflection, adjusted happy."
MSP-PODCAST_1009_0164.wav,0,0.15,0,0,0,0.65,0,0.2,"Increased neutral for reflective nervousness, decreased sad."
MSP-PODCAST_1009_0229.wav,0,0,0,0,0,0.7,0.1,0.2,"Increased neutral for thankfulness, adjusted happy."
MSP-PODCAST_1009_0231.wav,0,0,0,0,0,0.7,0.05,0.25,"Increased neutral for amusement, adjusted happy."
MSP-PODCAST_1009_0236.wav,0,0,0,0,0,0.7,0.1,0.2,"Increased neutral for reflective state, adjusted happy."
MSP-PODCAST_1009_0285.wav,0,0,0,0,0,0.65,0.15,0.2,"Increased neutral for reflective state, adjusted surprise."
MSP-PODCAST_1009_0309.wav,0,0,0,0,0,0.7,0.1,0.2,"Increased neutral for thankfulness, adjusted happy."
MSP-PODCAST_1009_0312.wav,0,0,0,0,0,0.5,0.3,0.2,"Balanced neutral with hopeful anticipation, increased surprise."
MSP-PODCAST_1009_0354.wav,0,0.15,0,0,0,0.65,0.1,0.1,"Increased neutral for reflective state, decreased sad."
MSP-PODCAST_1009_0388.wav,0,0,0,0,0,0.7,0.1,0.2,"Increased neutral for curiosity, adjusted happy."
MSP-PODCAST_1009_0405.wav,0,0,0,0,0,0.7,0.2,0.1,"Increased neutral for reflective state, adjusted surprise."
MSP-PODCAST_1009_0416.wav,0.1,0.4,0,0,0.1,0.3,0.1,0,"Increased sad for disappointment, added fear for worry."
MSP-PODCAST_1009_0558.wav,0,0,0,0,0,0,0.2,0.8,"Increased happy for amusement, added surprise."
MSP-PODCAST_1009_0582.wav,0,0,0,0,0,0.7,0.1,0.2,"Increased neutral for hopeful state, adjusted happy."
MSP-PODCAST_1009_0595.wav,0,0,0,0,0,0.7,0.1,0.2,"Increased neutral for hopeful state, adjusted happy."
MSP-PODCAST_1009_0603.wav,0,0,0,0,0.1,0.8,0,0.1,"Increased neutral for reflective nervousness, added fear."
MSP-PODCAST_1009_0614.wav,0,0,0,0,0.2,0.7,0.1,0,"Increased fear for nervousness, increased neutral."
MSP-PODCAST_1009_0623.wav,0,0,0,0,0,0.7,0.2,0.1,Reflective suggests a more neutral state with potential for mild positive or surprise elements.
MSP-PODCAST_1009_0690.wav,0,0,0,0,0,0.3,0.1,0.6,"Hopeful is more aligned with happiness, with some neutrality reflecting uncertainty about the future."
MSP-PODCAST_1009_0692.wav,0,0,0,0,0,0.1,0,0.9,"Thankfulness is a strong positive emotion, suggesting a higher happiness level."
MSP-PODCAST_1010_0095.wav,0.3,0.2,0.2,0.1,0.1,0.1,0,0,"Disturbed implies a mix of anger, sadness, and disgust, with a slight fear component."
MSP-PODCAST_1010_0170.wav,0,0,0,0,0,0.85,0.1,0.05,"Reflective, with a stronger inclination towards neutrality, might have slight positive or surprise elements."
MSP-PODCAST_1010_0267.wav,0,0,0,0,0,0.2,0.2,0.6,"Amusement and curiosity suggest a mix of happiness and surprise, with some neutrality."
MSP-PODCAST_1011_0015.wav,0.1,0,0,0,0,0.6,0.1,0.2,"Hopeful with a slight adjustment for potential concern, reflected in a small increase in anger."
MSP-PODCAST_1011_0076.wav,0,0,0,0,0,0.05,0.2,0.75,"Amused is predominantly happy, with a bit more surprise due to the unexpected nature of amusement."
MSP-PODCAST_1012_0205.wav,0,0.1,0,0,0,0.3,0,0.6,"Thankfulness with a slight adjustment for potential sadness, reflecting a complex emotional state."
MSP-PODCAST_1013_0010.wav,0.15,0,0,0,0,0.55,0.15,0.15,"Amusement with a higher neutral component, reflecting a more subdued form of amusement."
MSP-PODCAST_1013_0012.wav,0,0,0,0,0,0.5,0.1,0.4,"Curiosity suggests a balance between neutrality and happiness, with some surprise."
MSP-PODCAST_1013_0053.wav,0,0,0,0,0,0.5,0.1,0.4,"Curiosity suggests a balance between neutrality and happiness, with some surprise."
MSP-PODCAST_1013_0059.wav,0,0,0,0,0,0.2,0.2,0.6,Curiosity with a stronger inclination towards happiness and surprise.
MSP-PODCAST_1013_0093.wav,0,0,0,0,0,0.4,0.2,0.4,"Reflective with a balance between neutrality, surprise, and happiness."
MSP-PODCAST_1013_0130.wav,0,0,0,0,0,0.5,0.1,0.4,"Curiosity suggests a balance between neutrality and happiness, with some surprise."
MSP-PODCAST_1013_0167.wav,0,0,0,0,0,0.3,0,0.7,"Thankfulness is a strong positive emotion, suggesting a higher happiness level."
MSP-PODCAST_1014_0002.wav,0,0,0,0,0,0.5,0,0.5,"Thankfulness with a balanced emotional state, slightly more towards happiness."
MSP-PODCAST_1014_0042.wav,0,0.1,0,0,0,0.7,0.1,0.1,"Reflective with a slight sadness, maintaining a high level of neutrality."
MSP-PODCAST_1014_0061.wav,0,0,0,0,0,0.85,0.1,0.05,"Reflective, with a stronger inclination towards neutrality, might have slight positive or surprise elements."
MSP-PODCAST_1015_0018.wav,0,0,0,0,0,0.5,0,0.5,"Thankfulness with a balanced emotional state, slightly more towards happiness."
MSP-PODCAST_1015_0019.wav,0,0,0,0,0,0.2,0.2,0.6,"Curiosity suggests a balance between neutrality and happiness, with some surprise."
MSP-PODCAST_1015_0025.wav,0,0.1,0,0,0,0.7,0.1,0.1,"Reflective with a slight sadness, maintaining a high level of neutrality."
MSP-PODCAST_1015_0032.wav,0.1,0,0,0,0,0.3,0.4,0.2,"Reflective with adjustments for potential concern and curiosity, reflected in increased surprise."
MSP-PODCAST_1015_0047.wav,0.1,0,0,0,0,0.7,0.1,0.1,"Reflective, with a stronger inclination towards neutrality, might have slight positive or surprise elements."
MSP-PODCAST_1016_0035.wav,0,0.2,0,0,0,0.75,0.05,0,"Curiosity with a higher neutrality, reflecting a more contemplative state."
MSP-PODCAST_1016_0037.wav,0,0,0,0,0,0.3,0.1,0.6,"Hopeful is more aligned with happiness, with some neutrality reflecting uncertainty about the future."
MSP-PODCAST_1016_0049.wav,0,0,0,0,0,0.95,0.05,0,"Reflective suggests a very high level of neutrality, with minimal surprise."
MSP-PODCAST_1016_0070.wav,0,0,0,0,0,0.95,0.05,0,"Reflective and concerned suggest a very high level of neutrality, with minimal surprise."
MSP-PODCAST_1016_0090.wav,0,0.1,0,0,0,0.8,0.1,0,"Reflective with a slight sadness, maintaining a high level of neutrality."
MSP-PODCAST_1016_0108.wav,0,0,0,0,0,0.95,0.05,0,"Curiosity suggests a very high level of neutrality, with minimal surprise."
MSP-PODCAST_1016_0110.wav,0,0,0,0,0,0.9,0.1,0,"Reflective is more neutral, with a slight openness to surprise."
MSP-PODCAST_1016_0123.wav,0,0,0,0,0,0.7,0,0.3,Hopeful should have a higher happiness component.
MSP-PODCAST_1017_0048.wav,0,0.1,0,0,0.1,0.8,0,0,Concerned implies a slight sadness and fear.
MSP-PODCAST_1017_0057.wav,0,0,0,0,0,0.6,0.2,0.2,Combination of emotions suggests more happiness and surprise.
MSP-PODCAST_1017_0082.wav,0,0.1,0,0,0,0.7,0,0.2,"Thankful has a positive connotation, suggesting more happiness."
MSP-PODCAST_1018_0041.wav,0,0,0,0,0,0,0.2,0.8,Reflective with a positive outlook should increase happiness.
MSP-PODCAST_1018_0087.wav,0,0.2,0,0,0,0.7,0,0.1,"Concern adds a slight sadness, reducing neutrality slightly."
MSP-PODCAST_1018_0109.wav,0,0.1,0,0,0,0.8,0,0.1,"Reflective with a hint of sadness, maintaining high neutrality."
MSP-PODCAST_1018_0122.wav,0,0.1,0,0,0,0.8,0,0.1,"Reflective with a hint of sadness, maintaining high neutrality."
MSP-PODCAST_1018_0128.wav,0,0.1,0,0,0,0.8,0,0.1,"Reflective with a hint of sadness, maintaining high neutrality."
MSP-PODCAST_1018_0175.wav,0,0.1,0,0,0,0.5,0,0.4,Reflective with positive outlook increases happiness.
MSP-PODCAST_1018_0186.wav,0,0,0,0,0,0.8,0.1,0.1,Reflective with a slight openness to surprise and happiness.
MSP-PODCAST_1018_0199.wav,0,0.1,0,0,0,0.8,0,0.1,"Reflective with a hint of sadness, maintaining high neutrality."
MSP-PODCAST_1018_0206.wav,0,0,0,0,0,0.5,0,0.5,Hopeful should significantly increase happiness.
MSP-PODCAST_1018_0226.wav,0,0.1,0,0.1,0,0.4,0.1,0.3,Reflective with contemplation and slight positive outlook.
MSP-PODCAST_1018_0266.wav,0,0.1,0,0,0,0.4,0.3,0.2,Reflective with curiosity increases surprise.
MSP-PODCAST_1018_0271.wav,0.1,0.1,0,0,0,0.5,0.1,0.2,Reflective with slight frustration and openness.
MSP-PODCAST_1018_0296.wav,0.1,0.1,0,0,0,0.7,0,0.1,"Reflective with slight frustration, maintaining neutrality."
MSP-PODCAST_1018_0306.wav,0,0,0,0,0,0.8,0.1,0.1,Reflective with a slight openness to surprise and happiness.
MSP-PODCAST_1018_0320.wav,0.2,0.2,0,0,0,0.3,0.2,0.1,Combination suggests more disappointment and reflection.
MSP-PODCAST_1019_0041.wav,0.1,0,0,0,0,0.4,0.2,0.3,Reflective with a positive outlook should increase happiness.
MSP-PODCAST_1019_0112.wav,0,0,0,0,0,0.5,0,0.5,"Curiosity and concern balance, with a lean towards happiness."
MSP-PODCAST_1020_0080.wav,0.2,0.3,0,0,0.2,0.3,0,0,Concern and worry increase sadness and fear.
MSP-PODCAST_1020_0082.wav,0,0.2,0,0,0,0.3,0.3,0.2,"Strictness implies control, increasing surprise and reducing neutrality."
MSP-PODCAST_1020_0107.wav,0,0,0,0,0,0.5,0,0.5,Curiosity suggests more happiness and reduced neutrality.
MSP-PODCAST_1021_0029.wav,0.2,0,0,0,0,0,0.3,0.5,Amusement and thankfulness suggest high happiness and surprise.
MSP-PODCAST_1021_0053.wav,0,0.2,0,0,0,0.7,0,0.1,"Concern adds a slight sadness, reducing neutrality slightly."
MSP-PODCAST_1021_0056.wav,0,0,0,0,0,0.4,0.2,0.4,Reflective and concerned with hope increases happiness.
MSP-PODCAST_1022_0016.wav,0,0,0,0,0,0.2,0,0.8,Confusion and hopefulness suggest a strong lean towards happiness.
MSP-PODCAST_1022_0136.wav,0,0.3,0,0,0,0,0,0.7,Multiple instances of hopeful increase happiness significantly.
MSP-PODCAST_1025_0112.wav,0,0.1,0,0,0,0.3,0.3,0.3,"Increased neutral due to reflective nature, balanced curiosity with surprise and happiness."
MSP-PODCAST_1025_0143.wav,0,0.3,0,0,0.2,0.3,0,0.2,"Increased sadness and fear due to concern, maintained reflective neutrality."
MSP-PODCAST_1025_0180.wav,0,0,0,0,0,0.4,0.1,0.5,"Increased happiness for excitement, added surprise, more neutral to balance."
MSP-PODCAST_1025_0263.wav,0,0,0,0,0,0.2,0.3,0.5,"Increased happiness for amusement, added surprise, adjusted neutral."
MSP-PODCAST_1025_0325.wav,0,0,0,0,0,0.2,0.3,0.5,Same adjustment as previous for consistency in amusement interpretation.
MSP-PODCAST_1025_0438.wav,0,0.6,0,0,0,0.2,0.1,0.1,"Increased sadness for disappointment, adjusted neutral and slight surprise."
MSP-PODCAST_1026_0156.wav,0,0,0,0,0,0,0.5,0.5,Increased surprise and happiness equally for amusement.
MSP-PODCAST_1026_0158.wav,0,0.1,0,0,0,0.5,0,0.4,"Increased neutral for reflective, adjusted happiness."
MSP-PODCAST_1026_0196.wav,0,0.7,0,0,0.1,0.2,0,0,"Increased sadness for worry, slight fear, reduced neutral."
MSP-PODCAST_1028_0028.wav,0,0,0,0,0,0.2,0.3,0.5,"Increased happiness and surprise for hopeful, reduced neutral."
MSP-PODCAST_1028_0049.wav,0,0.8,0,0,0,0.2,0,0,"Increased sadness for disappointment, reduced neutral."
MSP-PODCAST_1028_0080.wav,0.3,0.7,0,0,0,0,0,0,"Increased sadness and anger for traumatic, removed neutral."
MSP-PODCAST_1028_0101.wav,0,0.5,0,0,0.1,0.2,0,0.2,"Increased sadness for gratitude, slight fear, adjusted neutral."
MSP-PODCAST_1028_0146.wav,0,0.9,0,0,0,0.1,0,0,"Increased sadness for reflective, reduced neutral."
MSP-PODCAST_1028_0166.wav,0,0.3,0,0,0,0.2,0.2,0.3,"Balanced hopefulness with happiness and surprise, adjusted neutral."
MSP-PODCAST_1028_0205.wav,0,0.8,0,0,0.1,0.1,0,0,"Increased sadness for concern and worry, slight fear, reduced neutral."
MSP-PODCAST_1028_0230.wav,0,0.2,0,0,0,0.7,0,0.1,"Increased neutral for reflective, slight adjustment in sadness."
MSP-PODCAST_1030_0047.wav,0,0.1,0,0,0,0.2,0.2,0.5,"Increased happiness for hopefulness, adjusted neutral and surprise."
MSP-PODCAST_1030_0121.wav,0,0,0,0,0,0.666666667,0,0.333333333,
MSP-PODCAST_1030_0201.wav,0,0,0,0,0,0.25,0,0.75,
MSP-PODCAST_1030_0205.wav,0,0,0,0,0,0.5,0,0.5,"Increased neutral for confusion, balanced with happiness for hopefulness."
MSP-PODCAST_1031_0009.wav,0,0,0,0,0,0.1,0.1,0.8,"Increased happiness for hopefulness, slight surprise, reduced neutral."
MSP-PODCAST_1031_0023.wav,0,0.1,0,0,0,0.3,0.1,0.5,"Increased happiness for optimism, adjusted neutral, slight surprise."
MSP-PODCAST_1031_0041.wav,0,0.2,0,0,0,0.5,0,0.3,"Increased neutral for seriousness, adjusted happiness for determination."
MSP-PODCAST_1031_0048.wav,0.1,0,0,0,0,0.4,0.1,0.4,"Increased happiness for excitement, adjusted neutral, slight anger for balance."
MSP-PODCAST_1031_0052.wav,0.2,0.1,0,0,0,0.4,0.1,0.2,"Increased neutral for seriousness, slight anger for frustration, adjusted happiness."
MSP-PODCAST_1031_0055.wav,0.25,0,0,0,0,0,0.5,0.25,
MSP-PODCAST_1031_0061.wav,0,0.1,0,0,0,0.5,0.2,0.2,"Increased neutral for reflective, adjusted happiness and surprise."
MSP-PODCAST_1031_0077.wav,0,0,0,0.5,0,0.5,0,0,"Increased contempt for seriousness and passion, balanced with neutral."
MSP-PODCAST_1031_0078.wav,0,0,0,0,0,0.666666667,0,0.333333333,"Increased neutral for curiosity, balanced with happiness."
MSP-PODCAST_0079_0350.wav,0.1,0.1,0.1,0.1,0.1,0.4,0.05,0.05,"Concern implies a mix of emotions, including a slight increase in negative emotions."
MSP-PODCAST_0079_0353.wav,0.05,0.05,0.05,0.05,0.05,0.7,0.025,0.025,Making a point is generally a neutral action but can involve slight assertiveness or frustration.
MSP-PODCAST_0079_0389.wav,0.05,0.05,0.05,0.05,0.05,0.65,0.05,0.05,"Curiosity suggests a more positive outlook, reducing neutrality for a balanced distribution."
MSP-PODCAST_0079_0390.wav,0.25,0.1,0.25,0.1,0.1,0.2,0,0,"Confusion often carries a negative connotation, necessitating adjustments to reflect this."
MSP-PODCAST_0079_0395.wav,0,0,0,0,0,0.25,0.25,0.5,"Being informed likely results in a positive reaction, thus increasing happiness."
MSP-PODCAST_0079_0402.wav,0.1,0.1,0.1,0.2,0.1,0.2,0.2,0,A mix of annoyance and confusion suggests a spread across negative emotions.
MSP-PODCAST_0079_0405.wav,0,0,0,0.05,0,0.05,0.35,0.55,"Amusement and playfulness are predominantly positive, justifying an increase in happiness."
MSP-PODCAST_0079_0407.wav,0.1,0.2,0.2,0.3,0,0.1,0.05,0.05,Amusement with a mix of confusion suggests a more nuanced emotional response.
MSP-PODCAST_0079_0420.wav,0,0,0,0.4,0.1,0.4,0,0.1,"Condescension is primarily associated with contempt, necessitating an adjustment."
MSP-PODCAST_0079_0425.wav,0.3,0,0.1,0.2,0,0.1,0.3,0,"Confusion and surprise are more pronounced, requiring a redistribution."
MSP-PODCAST_0079_0428.wav,0.1,0.2,0,0,0,0.6,0.1,0,Annoyance suggests a slight increase in anger and sadness.
MSP-PODCAST_0079_0436.wav,0,0,0.5,0,0,0.5,0,0,"Informative content is neutral but can invoke interest, adjusting for engagement."
MSP-PODCAST_0079_0456.wav,0,0,0.0625,0.125,0,0.1875,0.125,0.5,"Amusement is primarily positive, necessitating a higher happiness score."
MSP-PODCAST_0079_0462.wav,0,0.5,0,0,0,0.5,0,0,Embarrassment and confusion suggest an increase in sadness.
MSP-PODCAST_0079_0470.wav,0,0,0,0,0.2,0.3,0.3,0.2,"Nervousness involves fear and uncertainty, adjusting for these emotions."
MSP-PODCAST_0079_0481.wav,0,0,0,0,0,0.1,0.8,0.1,"Amazement is closely linked to surprise, justifying an increase."
MSP-PODCAST_0079_0483.wav,0,0,0,0,0.2,0.7,0.1,0,"Nervousness suggests an increase in fear, adjusting accordingly."
MSP-PODCAST_0079_0487.wav,0.1,0.3,0.1,0.2,0,0.2,0,0.1,Unhappiness involves sadness and a degree of contempt.
MSP-PODCAST_0079_0490.wav,0,0,0,0,0,0.75,0,0.25,Informative content is primarily neutral but can be slightly positive.
MSP-PODCAST_0079_0492.wav,0,0,0.25,0.5,0,0,0,0.25,Amusement with a hint of contempt suggests a more complex emotion.
MSP-PODCAST_0079_0510.wav,0,0,0.1,0.2,0,0.6,0.1,0,"Interest implies a more engaged neutrality, adjusting for slight curiosity."
MSP-PODCAST_0079_0539.wav,0,0,0,0,0,1,0,0,"Unassuredness is primarily a state of neutrality, reflecting uncertainty."
MSP-PODCAST_0079_0583.wav,0,0,0,0,0.1,0.4,0.25,0.25,Nervousness with a potential for positive outcome adjusts for hope.
MSP-PODCAST_0079_0590.wav,0,0,0.333333333,0,0,0.666666667,0,0,A mix of confusion and interest suggests a nuanced neutrality.
MSP-PODCAST_0079_0609.wav,0.1,0.1,0.1,0.1,0,0.5,0,0.1,A serious and neutral stance with a hint of certainty.
MSP-PODCAST_0079_0618.wav,0,0,0.058823529,0,0,0.058823529,0,0.882352941,"Calm and instructive tones are predominantly positive, reflecting contentment."
MSP-PODCAST_0079_0629.wav,0.1,0.1,0.1,0.3,0.1,0.2,0.1,0,Concern and confusion suggest a spread across negative emotions.
MSP-PODCAST_0079_0630.wav,0,0,0,0,0,0,0,1,Nervousness mislabeled as happiness; adjusted to reflect actual emotion.
MSP-PODCAST_0079_0633.wav,0.2,0,0,0.1,0.1,0.1,0.25,0.25,"Excitement involves a mix of happiness, surprise, and slight anxiety."
MSP-PODCAST_0079_0634.wav,0.1,0.1,0.1,0.1,0,0.4,0.1,0.1,Optimism involves a balanced mix of positivity and neutrality.
MSP-PODCAST_1031_0085.wav,0,0,0,0,0,0.2,0.3,0.5,Increased happiness due to 'excited' and 'hopeful'; 'reflective' increases neutrality.
MSP-PODCAST_1031_0145.wav,0,0,0,0,0,0.4,0.3,0.3,"'Curious' suggests more happiness and surprise, reducing neutrality."
MSP-PODCAST_1031_0147.wav,0.1,0.6,0,0.2,0.1,0,0,0,Increased sadness due to 'disturbed'; slight increase in anger and fear.
MSP-PODCAST_1031_0156.wav,0,0,0,0.1,0,0.3,0.4,0.2,"'Curious' suggests more surprise and happiness, reducing contempt."
MSP-PODCAST_1031_0164.wav,0.1,0.2,0,0,0.2,0.3,0.1,0.1,Increased sadness and fear due to 'worried'; reduced neutrality.
MSP-PODCAST_1031_0175.wav,0.1,0,0,0,0,0.3,0.4,0.2,'Curious' suggests more surprise and happiness; slight increase in anger.
MSP-PODCAST_1031_0190.wav,0,0,0,0.1,0,0.4,0.3,0.2,'Confused' suggests more neutrality; reduced contempt.
MSP-PODCAST_1031_0195.wav,0,0,0,0.1,0,0.4,0.1,0.4,'Excited' and 'confident' suggest more happiness; reduced contempt.
MSP-PODCAST_1031_0200.wav,0,0.5,0,0,0.2,0.3,0,0,Increased sadness due to 'worried'; increased neutrality.
MSP-PODCAST_1031_0218.wav,0,0,0,0,0,0.3,0.4,0.3,'Amused' suggests more happiness and surprise; reduced neutrality.
MSP-PODCAST_1031_0220.wav,0,0.2,0,0,0.2,0.4,0,0.2,Increased sadness and fear due to 'worried'; increased neutrality.
MSP-PODCAST_1031_0244.wav,0.1,0.6,0,0,0.1,0.2,0,0,Increased sadness due to 'disappointed'; slight increase in anger and fear.
MSP-PODCAST_1031_0246.wav,0.2,0.5,0,0,0.1,0.2,0,0,Increased sadness due to 'annoyed'; 'passionate' increases anger.
MSP-PODCAST_1031_0270.wav,0,0.7,0,0.1,0.1,0.1,0,0,Increased sadness due to 'worried'; reduced neutrality.
MSP-PODCAST_1031_0275.wav,0.5,0,0,0,0,0.3,0,0.2,'Passionate' suggests more happiness; increased anger.
MSP-PODCAST_1031_0276.wav,0,0.4,0,0,0.2,0.4,0,0,Increased sadness and neutrality due to 'worried'; increased fear.
